Id,date,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Usage_kWh
6306,7/3/2018 16:30,36.54,0,0.05,94.5,100,59400,Weekday,Wednesday,Maximum_Load,105.62
6307,7/3/2018 16:45,38.59,0,0.05,94.44,100,60300,Weekday,Wednesday,Maximum_Load,110.88
6308,7/3/2018 17:00,32.44,0,0.04,93.85,100,61200,Weekday,Wednesday,Maximum_Load,88.16
6309,7/3/2018 17:15,34.6,0,0.05,94.7,100,62100,Weekday,Wednesday,Medium_Load,102.02
6310,7/3/2018 17:30,32.36,0,0.04,94.74,100,63000,Weekday,Wednesday,Medium_Load,95.83
6311,7/3/2018 17:45,20.45,0,0.03,96.55,100,63900,Weekday,Wednesday,Medium_Load,75.78
6312,7/3/2018 18:00,14.87,0.94,0.04,98.48,99.99,64800,Weekday,Wednesday,Medium_Load,84.35
6313,7/3/2018 18:15,0.61,8.14,0.01,99.85,81.07,65700,Weekday,Wednesday,Medium_Load,11.27
6314,7/3/2018 18:30,0,8.86,0,100,62.1,66600,Weekday,Wednesday,Medium_Load,7.02
6315,7/3/2018 18:45,0,22.57,0,100,26.01,67500,Weekday,Wednesday,Medium_Load,6.08
6316,7/3/2018 19:00,0,26.96,0,100,22.51,68400,Weekday,Wednesday,Medium_Load,6.23
6317,7/3/2018 19:15,0,26.96,0,100,21.76,69300,Weekday,Wednesday,Medium_Load,6.01
6318,7/3/2018 19:30,0,26.89,0,100,19.3,70200,Weekday,Wednesday,Medium_Load,5.29
6319,7/3/2018 19:45,0,26.78,0,100,19.63,71100,Weekday,Wednesday,Medium_Load,5.36
6320,7/3/2018 20:00,0,26.96,0,100,19.15,72000,Weekday,Wednesday,Medium_Load,5.26
6321,7/3/2018 20:15,0,27.11,0,100,18.91,72900,Weekday,Wednesday,Medium_Load,5.22
6322,7/3/2018 20:30,0,27.04,0,100,19.2,73800,Weekday,Wednesday,Medium_Load,5.29
6323,7/3/2018 20:45,0,27.11,0,100,18.91,74700,Weekday,Wednesday,Medium_Load,5.22
6324,7/3/2018 21:00,0,26.89,0,100,19.2,75600,Weekday,Wednesday,Medium_Load,5.26
6325,7/3/2018 21:15,0,26.68,0,100,19.45,76500,Weekday,Wednesday,Medium_Load,5.29
6326,7/3/2018 21:30,0,26.6,0,100,19.4,77400,Weekday,Wednesday,Medium_Load,5.26
6327,7/3/2018 21:45,0,26.6,0,100,19.75,78300,Weekday,Wednesday,Medium_Load,5.36
6328,7/3/2018 22:00,0,26.68,0,100,19.45,79200,Weekday,Wednesday,Medium_Load,5.29
6329,7/3/2018 22:15,1.55,15.37,0,95.65,31.38,80100,Weekday,Wednesday,Medium_Load,5.08
6330,7/3/2018 22:30,4.18,0,0,75.55,100,81000,Weekday,Wednesday,Medium_Load,4.82
6331,7/3/2018 22:45,3.96,0,0,77.27,100,81900,Weekday,Wednesday,Medium_Load,4.82
6332,7/3/2018 23:00,3.53,0,0,72.45,100,82800,Weekday,Wednesday,Medium_Load,3.71
6333,7/3/2018 23:15,2.48,0,0,78.09,100,83700,Weekday,Wednesday,Light_Load,3.1
6334,7/3/2018 23:30,2.3,0.04,0,79.56,99.99,84600,Weekday,Wednesday,Light_Load,3.02
6335,7/3/2018 23:45,2.38,0,0,78.94,100,85500,Weekday,Wednesday,Light_Load,3.06
6336,7/3/2018 0:00,2.34,0,0,79.44,100,0,Weekday,Wednesday,Light_Load,3.06
6337,8/3/2018 0:15,2.3,0,0,79.94,100,900,Weekday,Thursday,Light_Load,3.06
6338,8/3/2018 0:30,2.52,0,0,78.28,100,1800,Weekday,Thursday,Light_Load,3.17
6339,8/3/2018 0:45,2.66,0,0,75.89,100,2700,Weekday,Thursday,Light_Load,3.1
6340,8/3/2018 1:00,2.59,0,0,76.74,100,3600,Weekday,Thursday,Light_Load,3.1
6341,8/3/2018 1:15,2.59,0,0,76.74,100,4500,Weekday,Thursday,Light_Load,3.1
6342,8/3/2018 1:30,3.82,0,0,69.67,100,5400,Weekday,Thursday,Light_Load,3.71
6343,8/3/2018 1:45,3.67,0,0,71.09,100,6300,Weekday,Thursday,Light_Load,3.71
6344,8/3/2018 2:00,2.59,0,0,76.74,100,7200,Weekday,Thursday,Light_Load,3.1
6345,8/3/2018 2:15,2.7,0,0,75.41,100,8100,Weekday,Thursday,Light_Load,3.1
6346,8/3/2018 2:30,2.59,0,0,76.74,100,9000,Weekday,Thursday,Light_Load,3.1
6347,8/3/2018 2:45,2.7,0,0,75.72,100,9900,Weekday,Thursday,Light_Load,3.13
6348,8/3/2018 3:00,2.66,0,0,76.9,100,10800,Weekday,Thursday,Light_Load,3.2
6349,8/3/2018 3:15,3.42,0.04,0,74.15,99.99,11700,Weekday,Thursday,Light_Load,3.78
6350,8/3/2018 3:30,2.56,0,0,78.09,100,12600,Weekday,Thursday,Light_Load,3.2
6351,8/3/2018 3:45,2.41,0,0,78.56,100,13500,Weekday,Thursday,Light_Load,3.06
6352,8/3/2018 4:00,2.45,0,0,78.46,100,14400,Weekday,Thursday,Light_Load,3.1
6353,8/3/2018 4:15,2.41,0,0,79.23,100,15300,Weekday,Thursday,Light_Load,3.13
6354,8/3/2018 4:30,3.13,0,0,75.1,100,16200,Weekday,Thursday,Light_Load,3.56
6355,8/3/2018 4:45,3.46,0,0,72.76,100,17100,Weekday,Thursday,Light_Load,3.67
6356,8/3/2018 5:00,2.48,0,0,78.09,100,18000,Weekday,Thursday,Light_Load,3.1
6357,8/3/2018 5:15,2.38,0,0,79.32,100,18900,Weekday,Thursday,Light_Load,3.1
6358,8/3/2018 5:30,2.38,0.04,0,79.6,99.99,19800,Weekday,Thursday,Light_Load,3.13
6359,8/3/2018 5:45,2.34,0,0,79.44,100,20700,Weekday,Thursday,Light_Load,3.06
6360,8/3/2018 6:00,2.48,0,0,78.09,100,21600,Weekday,Thursday,Light_Load,3.1
6361,8/3/2018 6:15,2.41,0,0,78.56,100,22500,Weekday,Thursday,Light_Load,3.06
6362,8/3/2018 6:30,3.42,0,0,73.8,100,23400,Weekday,Thursday,Light_Load,3.74
6363,8/3/2018 6:45,2.74,0,0,76.36,100,24300,Weekday,Thursday,Light_Load,3.24
6364,8/3/2018 7:00,2.41,0.04,0,78.56,99.99,25200,Weekday,Thursday,Light_Load,3.06
6365,8/3/2018 7:15,2.2,0,0,80.16,100,26100,Weekday,Thursday,Light_Load,2.95
6366,8/3/2018 7:30,2.66,0.07,0,87.55,99.99,27000,Weekday,Thursday,Light_Load,4.82
6367,8/3/2018 7:45,2.77,0.04,0,90.12,100,27900,Weekday,Thursday,Light_Load,5.76
6368,8/3/2018 8:00,2.41,0.22,0,92.75,99.93,28800,Weekday,Thursday,Light_Load,5.98
6369,8/3/2018 8:15,40.68,0,0.03,83.75,100,29700,Weekday,Thursday,Light_Load,62.35
6370,8/3/2018 8:30,57.06,0,0.04,85.55,100,30600,Weekday,Thursday,Light_Load,94.28
6371,8/3/2018 8:45,63.9,0,0.05,85.28,100,31500,Weekday,Thursday,Light_Load,104.36
6372,8/3/2018 9:00,40.68,0,0.04,92.13,100,32400,Weekday,Thursday,Light_Load,96.37
6373,8/3/2018 9:15,35.82,0,0.04,93.33,100,33300,Weekday,Thursday,Medium_Load,93.13
6374,8/3/2018 9:30,49.75,0,0.06,92.55,100,34200,Weekday,Thursday,Medium_Load,121.57
6375,8/3/2018 9:45,43.02,0,0.05,93.22,100,35100,Weekday,Thursday,Medium_Load,110.77
6376,8/3/2018 10:00,37.58,0,0.05,94.45,100,36000,Weekday,Thursday,Medium_Load,108.04
6377,8/3/2018 10:15,43.56,0,0.05,93.56,100,36900,Weekday,Thursday,Maximum_Load,115.45
6378,8/3/2018 10:30,35.42,0,0.05,94.31,100,37800,Weekday,Thursday,Maximum_Load,100.44
6379,8/3/2018 10:45,43.78,0,0.05,92.82,100,38700,Weekday,Thursday,Maximum_Load,109.19
6380,8/3/2018 11:00,15.16,0,0.02,96.19,100,39600,Weekday,Thursday,Maximum_Load,53.35
6381,8/3/2018 11:15,29.92,0,0.02,86.02,100,40500,Weekday,Thursday,Maximum_Load,50.47
6382,8/3/2018 11:30,31.36,0,0.02,85.66,100,41400,Weekday,Thursday,Maximum_Load,52.06
6383,8/3/2018 11:45,53.68,0,0.04,82.19,100,42300,Weekday,Thursday,Maximum_Load,77.44
6384,8/3/2018 12:00,28.3,0,0.02,86.22,100,43200,Weekday,Thursday,Maximum_Load,48.17
6385,8/3/2018 12:15,2.27,18.76,0.01,98.49,56.72,44100,Weekday,Thursday,Medium_Load,12.92
6386,8/3/2018 12:30,0,25.06,0,100,34.4,45000,Weekday,Thursday,Medium_Load,9.18
6387,8/3/2018 12:45,0,24.55,0,100,36.45,45900,Weekday,Thursday,Medium_Load,9.61
6388,8/3/2018 13:00,0,24.62,0,100,36.59,46800,Weekday,Thursday,Medium_Load,9.68
6389,8/3/2018 13:15,19.94,2.88,0.03,94.79,99.88,47700,Weekday,Thursday,Maximum_Load,59.36
6390,8/3/2018 13:30,27.54,0,0.03,91.64,100,48600,Weekday,Thursday,Maximum_Load,63.04
6391,8/3/2018 13:45,24.55,0,0.03,93.72,100,49500,Weekday,Thursday,Maximum_Load,65.95
6392,8/3/2018 14:00,26.03,0,0.03,91.99,100,50400,Weekday,Thursday,Maximum_Load,61.06
6393,8/3/2018 14:15,33.16,0,0.03,91.06,100,51300,Weekday,Thursday,Maximum_Load,73.04
6394,8/3/2018 14:30,25.81,0,0.03,91.52,100,52200,Weekday,Thursday,Maximum_Load,58.61
6395,8/3/2018 14:45,42.66,0,0.03,87.11,100,53100,Weekday,Thursday,Maximum_Load,75.67
6396,8/3/2018 15:00,30.2,0,0.03,90.87,100,54000,Weekday,Thursday,Maximum_Load,65.74
6397,8/3/2018 15:15,40.1,0,0.03,86.6,100,54900,Weekday,Thursday,Maximum_Load,69.44
6398,8/3/2018 15:30,24.01,0,0.03,92.25,100,55800,Weekday,Thursday,Maximum_Load,57.38
6399,8/3/2018 15:45,22.68,0,0.03,92.76,100,56700,Weekday,Thursday,Maximum_Load,56.3
6400,8/3/2018 16:00,34.02,0,0.03,89.91,100,57600,Weekday,Thursday,Maximum_Load,69.88
6401,8/3/2018 16:15,18.4,0,0.03,94.8,100,58500,Weekday,Thursday,Maximum_Load,54.83
6402,8/3/2018 16:30,28.33,0,0.03,91.39,100,59400,Weekday,Thursday,Maximum_Load,63.79
6403,8/3/2018 16:45,35.6,0,0.03,90.04,100,60300,Weekday,Thursday,Maximum_Load,73.66
6404,8/3/2018 17:00,29.52,0,0.03,91.34,100,61200,Weekday,Thursday,Maximum_Load,66.24
6405,8/3/2018 17:15,29.41,0,0.03,91.54,100,62100,Weekday,Thursday,Medium_Load,66.89
6406,8/3/2018 17:30,22.39,0,0.03,93.42,100,63000,Weekday,Thursday,Medium_Load,58.64
6407,8/3/2018 17:45,0.94,4.07,0.02,99.97,99.43,63900,Weekday,Thursday,Medium_Load,38.05
6408,8/3/2018 18:00,0.4,5.26,0.02,99.99,98.85,64800,Weekday,Thursday,Medium_Load,34.31
6409,8/3/2018 18:15,11.66,0.54,0.02,94.56,99.99,65700,Weekday,Thursday,Medium_Load,33.88
6410,8/3/2018 18:30,17.35,0,0.02,90.71,100,66600,Weekday,Thursday,Medium_Load,37.4
6411,8/3/2018 18:45,5.26,0.68,0.02,99.03,99.98,67500,Weekday,Thursday,Medium_Load,37.4
6412,8/3/2018 19:00,6.48,0.54,0.02,99.02,99.99,68400,Weekday,Thursday,Medium_Load,45.83
6413,8/3/2018 19:15,20.7,0.18,0.03,94.28,100,69300,Weekday,Thursday,Medium_Load,58.54
6414,8/3/2018 19:30,1.69,0.76,0.02,99.9,99.98,70200,Weekday,Thursday,Medium_Load,38.09
6415,8/3/2018 19:45,1.62,0.83,0.02,99.9,99.97,71100,Weekday,Thursday,Medium_Load,37.04
6416,8/3/2018 20:00,1.48,0.94,0.02,99.92,99.97,72000,Weekday,Thursday,Medium_Load,36.79
6417,8/3/2018 20:15,1.69,0.86,0.02,99.9,99.97,72900,Weekday,Thursday,Medium_Load,37.01
6418,8/3/2018 20:30,8.89,0.61,0.02,98.43,99.99,73800,Weekday,Thursday,Medium_Load,49.5
6419,8/3/2018 20:45,24.16,0,0.03,93.42,100,74700,Weekday,Thursday,Medium_Load,63.29
6420,8/3/2018 21:00,2.38,1.37,0.02,99.8,99.93,75600,Weekday,Thursday,Medium_Load,37.76
6421,8/3/2018 21:15,0,24.59,0,100,33.9,76500,Weekday,Thursday,Medium_Load,8.86
6422,8/3/2018 21:30,0,26.93,0,100,20.15,77400,Weekday,Thursday,Medium_Load,5.54
6423,8/3/2018 21:45,0,26.96,0,100,19.88,78300,Weekday,Thursday,Medium_Load,5.47
6424,8/3/2018 22:00,0,26.82,0,100,20.12,79200,Weekday,Thursday,Medium_Load,5.51
6425,8/3/2018 22:15,1.8,15.44,0,94.87,33.01,80100,Weekday,Thursday,Medium_Load,5.4
6426,8/3/2018 22:30,4.82,0,0,72.54,100,81000,Weekday,Thursday,Medium_Load,5.08
6427,8/3/2018 22:45,4.54,0,0,74.03,100,81900,Weekday,Thursday,Medium_Load,5
6428,8/3/2018 23:00,3.56,0,0,81.07,100,82800,Weekday,Thursday,Medium_Load,4.93
6429,8/3/2018 23:15,3.35,0,0,82.71,100,83700,Weekday,Thursday,Light_Load,4.93
6430,8/3/2018 23:30,3.06,0,0,84.96,100,84600,Weekday,Thursday,Light_Load,4.93
6431,8/3/2018 23:45,3.06,0,0,84.62,100,85500,Weekday,Thursday,Light_Load,4.86
6432,8/3/2018 0:00,3.28,0,0,82.89,100,0,Weekday,Thursday,Light_Load,4.86
6433,9/3/2018 0:15,3.49,0,0,81.62,100,900,Weekday,Friday,Light_Load,4.93
6434,9/3/2018 0:30,3.67,0,0,80.44,100,1800,Weekday,Friday,Light_Load,4.97
6435,9/3/2018 0:45,3.31,0,0,83.02,100,2700,Weekday,Friday,Light_Load,4.93
6436,9/3/2018 1:00,3.46,0,0,81.85,100,3600,Weekday,Friday,Light_Load,4.93
6437,9/3/2018 1:15,3.53,0,0,81.14,100,4500,Weekday,Friday,Light_Load,4.9
6438,9/3/2018 1:30,3.49,0,0,81.62,100,5400,Weekday,Friday,Light_Load,4.93
6439,9/3/2018 1:45,3.85,0,0,79.47,100,6300,Weekday,Friday,Light_Load,5.04
6440,9/3/2018 2:00,3.64,0,0,80.45,100,7200,Weekday,Friday,Light_Load,4.93
6441,9/3/2018 2:15,3.89,0,0,78.75,100,8100,Weekday,Friday,Light_Load,4.97
6442,9/3/2018 2:30,3.85,0,0,79.05,100,9000,Weekday,Friday,Light_Load,4.97
6443,9/3/2018 2:45,3.85,0,0,78.81,100,9900,Weekday,Friday,Light_Load,4.93
6444,9/3/2018 3:00,4.03,0,0,78.34,100,10800,Weekday,Friday,Light_Load,5.08
6445,9/3/2018 3:15,3.82,0,0,79.46,100,11700,Weekday,Friday,Light_Load,5
6446,9/3/2018 3:30,4,0,0,77.9,100,12600,Weekday,Friday,Light_Load,4.97
6447,9/3/2018 3:45,4.03,0,0,78.1,100,13500,Weekday,Friday,Light_Load,5.04
6448,9/3/2018 4:00,4.03,0,0,77.67,100,14400,Weekday,Friday,Light_Load,4.97
6449,9/3/2018 4:15,4.1,0,0,77.82,100,15300,Weekday,Friday,Light_Load,5.08
6450,9/3/2018 4:30,4.1,0,0,77.57,100,16200,Weekday,Friday,Light_Load,5.04
6451,9/3/2018 4:45,4.03,0,0,77.67,100,17100,Weekday,Friday,Light_Load,4.97
6452,9/3/2018 5:00,4.1,0,0,77.14,100,18000,Weekday,Friday,Light_Load,4.97
6453,9/3/2018 5:15,4.32,0,0,75.67,100,18900,Weekday,Friday,Light_Load,5
6454,9/3/2018 5:30,3.96,0,0,78.63,100,19800,Weekday,Friday,Light_Load,5.04
6455,9/3/2018 5:45,3.82,0,0,79.46,100,20700,Weekday,Friday,Light_Load,5
6456,9/3/2018 6:00,3.67,0,0,80.21,100,21600,Weekday,Friday,Light_Load,4.93
6457,9/3/2018 6:15,3.96,0,0,78.21,100,22500,Weekday,Friday,Light_Load,4.97
6458,9/3/2018 6:30,4.07,0,0,77.37,100,23400,Weekday,Friday,Light_Load,4.97
6459,9/3/2018 6:45,4.14,0,0,77.02,100,24300,Weekday,Friday,Light_Load,5
6460,9/3/2018 7:00,4.1,0,0,77.14,100,25200,Weekday,Friday,Light_Load,4.97
6461,9/3/2018 7:15,3.71,0,0,81.14,100,26100,Weekday,Friday,Light_Load,5.15
6462,9/3/2018 7:30,3.64,0,0,86.72,100,27000,Weekday,Friday,Light_Load,6.34
6463,9/3/2018 7:45,3.6,0,0,88.49,100,27900,Weekday,Friday,Light_Load,6.84
6464,9/3/2018 8:00,5.54,0,0,86.64,100,28800,Weekday,Friday,Light_Load,9.61
6465,9/3/2018 8:15,47.34,0,0.03,79.27,100,29700,Weekday,Friday,Light_Load,61.56
6466,9/3/2018 8:30,49.28,0,0.03,79.53,100,30600,Weekday,Friday,Light_Load,64.66
6467,9/3/2018 8:45,78.77,0,0.04,77.27,100,31500,Weekday,Friday,Light_Load,95.9
6468,9/3/2018 9:00,41.26,0,0.04,88.03,100,32400,Weekday,Friday,Light_Load,76.57
6469,9/3/2018 9:15,24.16,0,0.03,93.79,100,33300,Weekday,Friday,Medium_Load,65.34
6470,9/3/2018 9:30,25.09,0,0.03,93.25,100,34200,Weekday,Friday,Medium_Load,64.76
6471,9/3/2018 9:45,23.04,0,0.03,93.29,100,35100,Weekday,Friday,Medium_Load,59.69
6472,9/3/2018 10:00,24.23,0,0.03,94.23,100,36000,Weekday,Friday,Medium_Load,68.22
6473,9/3/2018 10:15,28.98,0,0.03,92.14,100,36900,Weekday,Friday,Maximum_Load,68.72
6474,9/3/2018 10:30,27.76,0,0.03,92.61,100,37800,Weekday,Friday,Maximum_Load,68.15
6475,9/3/2018 10:45,14.51,0,0.03,96.81,100,38700,Weekday,Friday,Maximum_Load,56.09
6476,9/3/2018 11:00,13.14,0,0.03,97.28,100,39600,Weekday,Friday,Maximum_Load,55.15
6477,9/3/2018 11:15,27.61,0,0.02,89.21,100,40500,Weekday,Friday,Maximum_Load,54.5
6478,9/3/2018 11:30,26.14,0,0.02,88.79,100,41400,Weekday,Friday,Maximum_Load,50.44
6479,9/3/2018 11:45,27.68,0,0.02,87.34,100,42300,Weekday,Friday,Maximum_Load,49.64
6480,9/3/2018 12:00,24.23,0,0.02,89.29,100,43200,Weekday,Friday,Maximum_Load,48.06
6481,9/3/2018 12:15,2.34,19.73,0.01,98.19,52.37,44100,Weekday,Friday,Medium_Load,12.13
6482,9/3/2018 12:30,0,27.04,0,100,25.26,45000,Weekday,Friday,Medium_Load,7.06
6483,9/3/2018 12:45,0,26.57,0,100,26.76,45900,Weekday,Friday,Medium_Load,7.38
6484,9/3/2018 13:00,0,26.64,0,100,27.53,46800,Weekday,Friday,Medium_Load,7.63
6485,9/3/2018 13:15,0.5,9.11,0.01,99.99,95.95,47700,Weekday,Friday,Maximum_Load,31.03
6486,9/3/2018 13:30,4.18,0.36,0.02,99.59,100,48600,Weekday,Friday,Maximum_Load,45.97
6487,9/3/2018 13:45,8.39,0,0.02,98.52,100,49500,Weekday,Friday,Maximum_Load,48.17
6488,9/3/2018 14:00,8.82,0,0.02,98.29,100,50400,Weekday,Friday,Maximum_Load,47.09
6489,9/3/2018 14:15,15.91,0,0.02,95.89,100,51300,Weekday,Friday,Maximum_Load,53.75
6490,9/3/2018 14:30,15.34,0,0.03,96.3,100,52200,Weekday,Friday,Maximum_Load,54.83
6491,9/3/2018 14:45,17.6,0,0.03,95.86,100,53100,Weekday,Friday,Maximum_Load,59.22
6492,9/3/2018 15:00,13.32,0,0.03,97.21,100,54000,Weekday,Friday,Maximum_Load,55.15
6493,9/3/2018 15:15,4.39,0.04,0.02,99.54,100,54900,Weekday,Friday,Maximum_Load,45.58
6494,9/3/2018 15:30,3.85,0.22,0.02,99.58,100,55800,Weekday,Friday,Maximum_Load,41.8
6495,9/3/2018 15:45,15.12,0,0.02,96.21,100,56700,Weekday,Friday,Maximum_Load,53.32
6496,9/3/2018 16:00,11.34,0,0.02,97.61,100,57600,Weekday,Friday,Maximum_Load,50.94
6497,9/3/2018 16:15,14.94,0,0.02,96.43,100,58500,Weekday,Friday,Maximum_Load,54.4
6498,9/3/2018 16:30,16.67,0,0.03,95.88,100,59400,Weekday,Friday,Maximum_Load,56.23
6499,9/3/2018 16:45,13.39,0,0.02,96.99,100,60300,Weekday,Friday,Maximum_Load,53.32
6500,9/3/2018 17:00,9.79,0,0.02,98.05,100,61200,Weekday,Friday,Maximum_Load,48.85
6501,9/3/2018 17:15,9.07,0,0.02,98.29,100,62100,Weekday,Friday,Medium_Load,48.46
6502,9/3/2018 17:30,4.39,1.44,0.02,99.47,99.94,63000,Weekday,Friday,Medium_Load,42.37
6503,9/3/2018 17:45,0.47,5.08,0.02,99.99,98.97,63900,Weekday,Friday,Medium_Load,35.1
6504,9/3/2018 18:00,0,10.58,0.01,100,94.12,64800,Weekday,Friday,Medium_Load,29.48
6505,9/3/2018 18:15,0,10.4,0,100,54.56,65700,Weekday,Friday,Medium_Load,6.77
6506,9/3/2018 18:30,0,9.79,0,100,41.76,66600,Weekday,Friday,Medium_Load,4.5
6507,9/3/2018 18:45,0,23.18,0,100,18.03,67500,Weekday,Friday,Medium_Load,4.25
6508,9/3/2018 19:00,0,27.4,0,100,14.94,68400,Weekday,Friday,Medium_Load,4.14
6509,9/3/2018 19:15,0,27.36,0,100,15.35,69300,Weekday,Friday,Medium_Load,4.25
6510,9/3/2018 19:30,0,27.43,0,100,14.92,70200,Weekday,Friday,Medium_Load,4.14
6511,9/3/2018 19:45,0,27.4,0,100,15.08,71100,Weekday,Friday,Medium_Load,4.18
6512,9/3/2018 20:00,0,27.36,0,100,14.96,72000,Weekday,Friday,Medium_Load,4.14
6513,9/3/2018 20:15,0,27.4,0,100,15.08,72900,Weekday,Friday,Medium_Load,4.18
6514,9/3/2018 20:30,0,27.43,0,100,15.06,73800,Weekday,Friday,Medium_Load,4.18
6515,9/3/2018 20:45,0,27.43,0,100,14.78,74700,Weekday,Friday,Medium_Load,4.1
6516,9/3/2018 21:00,0,27.36,0,100,14.96,75600,Weekday,Friday,Medium_Load,4.14
6517,9/3/2018 21:15,0,27.18,0,100,15.31,76500,Weekday,Friday,Medium_Load,4.21
6518,9/3/2018 21:30,0,27.25,0,100,15.02,77400,Weekday,Friday,Medium_Load,4.14
6519,9/3/2018 21:45,0,27.04,0,100,15.38,78300,Weekday,Friday,Medium_Load,4.21
6520,9/3/2018 22:00,0,27.04,0,100,15.28,79200,Weekday,Friday,Medium_Load,4.18
6521,9/3/2018 22:15,1.58,15.44,0,93.1,25.25,80100,Weekday,Friday,Medium_Load,4.03
6522,9/3/2018 22:30,4.36,0,0,66.19,100,81000,Weekday,Friday,Medium_Load,3.85
6523,9/3/2018 22:45,4.28,0,0,66.59,100,81900,Weekday,Friday,Medium_Load,3.82
6524,9/3/2018 23:00,4.1,0,0,68.17,100,82800,Weekday,Friday,Medium_Load,3.82
6525,9/3/2018 23:15,3.56,0,0,72.43,100,83700,Weekday,Friday,Light_Load,3.74
6526,9/3/2018 23:30,3.24,0,0,75.58,100,84600,Weekday,Friday,Light_Load,3.74
6527,9/3/2018 23:45,3.38,0,0,74.19,100,85500,Weekday,Friday,Light_Load,3.74
6528,9/3/2018 0:00,3.53,0,0,72.72,100,0,Weekday,Friday,Light_Load,3.74
6529,10/3/2018 0:15,2.99,0,0,74.9,100,900,Weekend,Saturday,Light_Load,3.38
6530,10/3/2018 0:30,2.56,0,0,76.28,100,1800,Weekend,Saturday,Light_Load,3.02
6531,10/3/2018 0:45,2.59,0,0,76.74,100,2700,Weekend,Saturday,Light_Load,3.1
6532,10/3/2018 1:00,2.74,0,0,74.5,100,3600,Weekend,Saturday,Light_Load,3.06
6533,10/3/2018 1:15,2.7,0,0,74.98,100,4500,Weekend,Saturday,Light_Load,3.06
6534,10/3/2018 1:30,2.74,0,0,75.24,100,5400,Weekend,Saturday,Light_Load,3.13
6535,10/3/2018 1:45,2.66,0,0,75.47,100,6300,Weekend,Saturday,Light_Load,3.06
6536,10/3/2018 2:00,2.59,0,0,76.74,100,7200,Weekend,Saturday,Light_Load,3.1
6537,10/3/2018 2:15,2.7,0,0,74.98,100,8100,Weekend,Saturday,Light_Load,3.06
6538,10/3/2018 2:30,2.77,0,0,74.14,100,9000,Weekend,Saturday,Light_Load,3.06
6539,10/3/2018 2:45,2.66,0,0,76.2,100,9900,Weekend,Saturday,Light_Load,3.13
6540,10/3/2018 3:00,3.74,0,0,70.71,100,10800,Weekend,Saturday,Light_Load,3.74
6541,10/3/2018 3:15,3.31,0,0,72.56,100,11700,Weekend,Saturday,Light_Load,3.49
6542,10/3/2018 3:30,2.81,0,0,73.66,100,12600,Weekend,Saturday,Light_Load,3.06
6543,10/3/2018 3:45,2.74,0,0,75.24,100,13500,Weekend,Saturday,Light_Load,3.13
6544,10/3/2018 4:00,2.63,0,0,76.56,100,14400,Weekend,Saturday,Light_Load,3.13
6545,10/3/2018 4:15,2.56,0,0,76.28,100,15300,Weekend,Saturday,Light_Load,3.02
6546,10/3/2018 4:30,2.7,0,0,75.41,100,16200,Weekend,Saturday,Light_Load,3.1
6547,10/3/2018 4:45,2.66,0,0,75.89,100,17100,Weekend,Saturday,Light_Load,3.1
6548,10/3/2018 5:00,2.7,0,0,75.41,100,18000,Weekend,Saturday,Light_Load,3.1
6549,10/3/2018 5:15,2.74,0,0,75.24,100,18900,Weekend,Saturday,Light_Load,3.13
6550,10/3/2018 5:30,2.74,0,0,74.5,100,19800,Weekend,Saturday,Light_Load,3.06
6551,10/3/2018 5:45,2.7,0,0,75.41,100,20700,Weekend,Saturday,Light_Load,3.1
6552,10/3/2018 6:00,2.77,0,0,74.57,100,21600,Weekend,Saturday,Light_Load,3.1
6553,10/3/2018 6:15,2.92,0,0,73.55,100,22500,Weekend,Saturday,Light_Load,3.17
6554,10/3/2018 6:30,4.03,0,0,68.41,100,23400,Weekend,Saturday,Light_Load,3.78
6555,10/3/2018 6:45,3.06,0,0,71.17,100,24300,Weekend,Saturday,Light_Load,3.1
6556,10/3/2018 7:00,3.28,0,0,68.69,100,25200,Weekend,Saturday,Light_Load,3.1
6557,10/3/2018 7:15,3.17,0,0,69.92,100,26100,Weekend,Saturday,Light_Load,3.1
6558,10/3/2018 7:30,3.06,0,0,71.17,100,27000,Weekend,Saturday,Light_Load,3.1
6559,10/3/2018 7:45,3.13,0,0,72.35,100,27900,Weekend,Saturday,Light_Load,3.28
6560,10/3/2018 8:00,3.1,0,0,72.68,100,28800,Weekend,Saturday,Light_Load,3.28
6561,10/3/2018 8:15,6.77,0,0,64.34,100,29700,Weekend,Saturday,Light_Load,5.69
6562,10/3/2018 8:30,7.24,0,0,69.25,100,30600,Weekend,Saturday,Light_Load,6.95
6563,10/3/2018 8:45,6.01,0.36,0,78.71,99.89,31500,Weekend,Saturday,Light_Load,7.67
6564,10/3/2018 9:00,1.37,6.8,0.01,99.87,96.97,32400,Weekend,Saturday,Light_Load,27
6565,10/3/2018 9:15,0,10.58,0.01,100,93.64,33300,Weekend,Saturday,Medium_Load,28.22
6566,10/3/2018 9:30,0,10.15,0.01,100,94.48,34200,Weekend,Saturday,Medium_Load,29.27
6567,10/3/2018 9:45,0.04,9.94,0.01,100,94.4,35100,Weekend,Saturday,Medium_Load,28.44
6568,10/3/2018 10:00,0.04,10.48,0.01,100,93.76,36000,Weekend,Saturday,Medium_Load,28.26
